,PCT,CRIME,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
305,52,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,2101.0,1665.0,1346.0,1368.0,1540.0,1571.0,1732.0,1971.0,1843.0,1803.0,1633.0,1448.0,1571.0,1439.0,1293.0,1134.0
306,60,FELONY POSSESSION STOLEN PROPERTY            ,7.0,26.0,6.0,17.0,9.0,7.0,9.0,13.0,11.0,3.0,12.0,11.0,4.0,3.0,9.0,6.0
307,60,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,84.0,53.0,67.0,91.0,140.0,88.0,81.0,83.0,95.0,88.0,105.0,122.0,83.0,67.0,77.0,124.0
308,60,ARSON                                 ,89.0,59.0,56.0,41.0,36.0,39.0,55.0,54.0,64.0,56.0,29.0,44.0,38.0,25.0,18.0,16.0
309,60,FELONY SEX CRIMES (3),28.0,30.0,23.0,19.0,20.0,13.0,19.0,19.0,14.0,11.0,15.0,8.0,17.0,9.0,12.0,16.0
310,60,FELONY DANGEROUS DRUGS  (1),509.0,380.0,284.0,194.0,398.0,484.0,556.0,484.0,310.0,341.0,325.0,261.0,199.0,220.0,273.0,293.0
311,60,FELONY DANGEROUS WEAPONS (2)        ,41.0,34.0,20.0,11.0,24.0,26.0,25.0,43.0,54.0,75.0,88.0,42.0,78.0,80.0,54.0,89.0
312,60,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,185.0,182.0,125.0,131.0,129.0,110.0,138.0,142.0,140.0,119.0,132.0,120.0,125.0,103.0,107.0,161.0
313,60,OTHER FELONIES (4),178.0,173.0,228.0,175.0,154.0,186.0,144.0,139.0,198.0,179.0,158.0,178.0,158.0,155.0,207.0,233.0
314,60,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1121.0,937.0,809.0,679.0,910.0,953.0,1027.0,977.0,886.0,872.0,864.0,786.0,702.0,662.0,757.0,938.0
315,61,FELONY POSSESSION STOLEN PROPERTY            ,7.0,6.0,28.0,12.0,8.0,9.0,15.0,12.0,10.0,10.0,7.0,8.0,6.0,11.0,11.0,9.0
316,61,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,62.0,65.0,58.0,189.0,162.0,151.0,196.0,161.0,160.0,205.0,151.0,139.0,111.0,101.0,92.0,76.0
317,61,ARSON                                 ,52.0,36.0,48.0,36.0,35.0,35.0,18.0,22.0,30.0,20.0,17.0,13.0,13.0,13.0,16.0,14.0
318,61,FELONY SEX CRIMES (3),18.0,17.0,16.0,17.0,14.0,9.0,11.0,6.0,4.0,11.0,12.0,9.0,19.0,12.0,10.0,6.0
319,61,FELONY DANGEROUS DRUGS  (1),177.0,99.0,118.0,127.0,163.0,274.0,243.0,234.0,183.0,165.0,130.0,106.0,161.0,200.0,179.0,166.0
320,61,FELONY DANGEROUS WEAPONS (2)        ,11.0,18.0,9.0,10.0,9.0,27.0,24.0,38.0,42.0,37.0,33.0,32.0,32.0,26.0,39.0,28.0
321,61,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,416.0,431.0,452.0,389.0,311.0,194.0,154.0,174.0,174.0,149.0,101.0,104.0,149.0,123.0,129.0,138.0
322,61,OTHER FELONIES (4),110.0,126.0,184.0,119.0,131.0,125.0,148.0,148.0,126.0,132.0,143.0,114.0,143.0,195.0,189.0,144.0
323,61,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,853.0,798.0,913.0,899.0,833.0,824.0,809.0,795.0,729.0,729.0,594.0,525.0,634.0,681.0,665.0,581.0
324,62,FELONY POSSESSION STOLEN PROPERTY            ,1.0,7.0,6.0,8.0,2.0,2.0,5.0,2.0,5.0,5.0,7.0,5.0,2.0,2.0,6.0,8.0
325,62,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,25.0,42.0,56.0,75.0,146.0,185.0,222.0,171.0,149.0,108.0,86.0,156.0,156.0,124.0,141.0,145.0
326,62,ARSON                                 ,67.0,52.0,25.0,17.0,20.0,28.0,29.0,20.0,31.0,18.0,18.0,16.0,16.0,6.0,9.0,6.0
327,62,FELONY SEX CRIMES (3),31.0,8.0,14.0,13.0,12.0,10.0,11.0,17.0,9.0,9.0,8.0,16.0,18.0,4.0,10.0,9.0
328,62,FELONY DANGEROUS DRUGS  (1),107.0,89.0,62.0,54.0,94.0,96.0,124.0,200.0,139.0,97.0,129.0,95.0,103.0,143.0,142.0,144.0
329,62,FELONY DANGEROUS WEAPONS (2)        ,9.0,12.0,10.0,5.0,10.0,44.0,29.0,58.0,108.0,63.0,33.0,20.0,31.0,23.0,15.0,35.0
330,62,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,184.0,241.0,171.0,95.0,127.0,121.0,111.0,83.0,118.0,80.0,37.0,34.0,43.0,79.0,71.0,132.0
331,62,OTHER FELONIES (4),181.0,154.0,115.0,126.0,123.0,179.0,160.0,171.0,146.0,175.0,149.0,183.0,153.0,146.0,167.0,242.0
332,62,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,605.0,605.0,459.0,393.0,534.0,665.0,691.0,722.0,705.0,555.0,467.0,525.0,522.0,527.0,561.0,721.0
333,63,FELONY POSSESSION STOLEN PROPERTY            ,11.0,8.0,11.0,13.0,4.0,5.0,1.0,7.0,5.0,5.0,2.0,9.0,3.0,4.0,12.0,6.0
334,63,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,45.0,43.0,34.0,96.0,255.0,193.0,173.0,175.0,136.0,64.0,85.0,139.0,145.0,164.0,103.0,134.0
335,63,ARSON                                 ,28.0,25.0,20.0,8.0,14.0,19.0,18.0,18.0,25.0,19.0,10.0,9.0,8.0,13.0,8.0,6.0
336,63,FELONY SEX CRIMES (3),21.0,19.0,9.0,6.0,6.0,9.0,8.0,5.0,9.0,4.0,14.0,12.0,11.0,7.0,3.0,7.0
337,63,FELONY DANGEROUS DRUGS  (1),48.0,74.0,69.0,50.0,87.0,83.0,29.0,67.0,48.0,16.0,40.0,49.0,84.0,53.0,69.0,40.0
338,63,FELONY DANGEROUS WEAPONS (2)        ,8.0,18.0,6.0,15.0,13.0,7.0,20.0,26.0,40.0,46.0,34.0,44.0,60.0,31.0,39.0,32.0
339,63,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,202.0,227.0,77.0,53.0,66.0,40.0,42.0,64.0,89.0,53.0,48.0,47.0,101.0,85.0,68.0,84.0
340,63,OTHER FELONIES (4),66.0,112.0,188.0,144.0,114.0,87.0,124.0,105.0,153.0,94.0,118.0,115.0,135.0,142.0,121.0,139.0
341,63,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,429.0,526.0,414.0,385.0,559.0,443.0,415.0,467.0,505.0,301.0,351.0,424.0,547.0,499.0,423.0,448.0
342,66,FELONY POSSESSION STOLEN PROPERTY            ,7.0,9.0,10.0,6.0,7.0,7.0,4.0,2.0,1.0,1.0,7.0,3.0,2.0,1.0,0.0,8.0
343,66,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,32.0,44.0,40.0,50.0,98.0,98.0,83.0,77.0,80.0,62.0,70.0,82.0,96.0,88.0,80.0,66.0
344,66,ARSON                                 ,40.0,41.0,40.0,22.0,33.0,17.0,16.0,19.0,13.0,18.0,22.0,14.0,10.0,6.0,5.0,8.0
345,66,FELONY SEX CRIMES (3),20.0,30.0,12.0,16.0,9.0,8.0,17.0,20.0,17.0,10.0,11.0,14.0,23.0,9.0,14.0,16.0
346,66,FELONY DANGEROUS DRUGS  (1),108.0,105.0,47.0,28.0,98.0,117.0,141.0,117.0,55.0,43.0,61.0,65.0,49.0,72.0,29.0,49.0
347,66,FELONY DANGEROUS WEAPONS (2)        ,14.0,10.0,2.0,1.0,6.0,5.0,12.0,10.0,14.0,11.0,11.0,9.0,15.0,14.0,10.0,7.0
348,66,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,118.0,100.0,82.0,62.0,45.0,75.0,51.0,49.0,51.0,66.0,43.0,60.0,59.0,58.0,89.0,115.0
349,66,OTHER FELONIES (4),134.0,150.0,192.0,115.0,141.0,122.0,106.0,119.0,115.0,107.0,136.0,119.0,136.0,129.0,123.0,114.0
350,66,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,473.0,489.0,425.0,300.0,437.0,449.0,430.0,413.0,346.0,318.0,361.0,366.0,390.0,377.0,350.0,383.0
351,67,FELONY POSSESSION STOLEN PROPERTY            ,28.0,42.0,29.0,32.0,16.0,10.0,12.0,25.0,15.0,23.0,10.0,15.0,15.0,10.0,34.0,28.0
352,67,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,154.0,254.0,150.0,120.0,330.0,308.0,337.0,305.0,258.0,169.0,188.0,157.0,164.0,184.0,209.0,382.0
353,67,ARSON                                 ,49.0,31.0,36.0,31.0,22.0,22.0,21.0,50.0,33.0,32.0,25.0,25.0,31.0,27.0,23.0,32.0
354,67,FELONY SEX CRIMES (3),40.0,51.0,49.0,24.0,32.0,19.0,25.0,23.0,25.0,23.0,24.0,19.0,47.0,23.0,23.0,19.0
355,67,FELONY DANGEROUS DRUGS  (1),640.0,417.0,320.0,180.0,241.0,389.0,320.0,375.0,324.0,234.0,209.0,279.0,216.0,211.0,193.0,146.0
356,67,FELONY DANGEROUS WEAPONS (2)        ,102.0,109.0,62.0,112.0,139.0,120.0,163.0,248.0,194.0,231.0,223.0,199.0,202.0,152.0,111.0,108.0
357,67,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,145.0,339.0,137.0,129.0,151.0,138.0,156.0,140.0,162.0,140.0,151.0,167.0,171.0,237.0,244.0,207.0
358,67,OTHER FELONIES (4),299.0,339.0,542.0,404.0,347.0,330.0,317.0,302.0,265.0,321.0,328.0,338.0,348.0,418.0,443.0,472.0
359,67,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1457.0,1582.0,1325.0,1032.0,1278.0,1336.0,1351.0,1468.0,1276.0,1173.0,1158.0,1199.0,1194.0,1262.0,1280.0,1394.0
360,68,FELONY POSSESSION STOLEN PROPERTY            ,10.0,10.0,8.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,6.0,2.0,1.0,4.0,2.0,7.0
361,68,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,50.0,27.0,57.0,41.0,101.0,102.0,86.0,101.0,121.0,122.0,80.0,84.0,69.0,110.0,88.0,100.0
362,68,ARSON                                 ,26.0,31.0,16.0,12.0,9.0,18.0,23.0,16.0,17.0,15.0,15.0,9.0,14.0,7.0,11.0,7.0
363,68,FELONY SEX CRIMES (3),9.0,11.0,5.0,19.0,17.0,11.0,16.0,11.0,9.0,6.0,5.0,10.0,14.0,6.0,7.0,7.0
364,68,FELONY DANGEROUS DRUGS  (1),132.0,73.0,59.0,31.0,61.0,63.0,147.0,229.0,96.0,83.0,100.0,84.0,76.0,93.0,97.0,94.0
365,68,FELONY DANGEROUS WEAPONS (2)        ,10.0,14.0,6.0,2.0,5.0,5.0,8.0,10.0,9.0,11.0,5.0,7.0,3.0,16.0,29.0,25.0
366,68,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,248.0,278.0,144.0,136.0,180.0,130.0,150.0,155.0,95.0,77.0,72.0,90.0,80.0,94.0,115.0,98.0
367,68,OTHER FELONIES (4),132.0,114.0,172.0,108.0,140.0,143.0,124.0,117.0,104.0,121.0,96.0,106.0,148.0,144.0,157.0,140.0
368,68,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,617.0,558.0,467.0,353.0,518.0,475.0,557.0,642.0,454.0,437.0,379.0,392.0,405.0,474.0,506.0,478.0
369,69,FELONY POSSESSION STOLEN PROPERTY            ,40.0,22.0,17.0,7.0,6.0,9.0,12.0,7.0,4.0,4.0,4.0,3.0,16.0,16.0,19.0,9.0
370,69,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,67.0,61.0,51.0,72.0,92.0,86.0,76.0,84.0,106.0,104.0,104.0,125.0,89.0,92.0,165.0,116.0
371,69,ARSON                                 ,21.0,28.0,13.0,15.0,13.0,21.0,10.0,14.0,20.0,23.0,13.0,22.0,14.0,13.0,12.0,7.0
372,69,FELONY SEX CRIMES (3),25.0,42.0,18.0,10.0,16.0,12.0,9.0,12.0,14.0,9.0,16.0,8.0,16.0,6.0,9.0,9.0
373,69,FELONY DANGEROUS DRUGS  (1),72.0,57.0,59.0,32.0,93.0,107.0,138.0,161.0,126.0,82.0,67.0,110.0,112.0,70.0,87.0,67.0
374,69,FELONY DANGEROUS WEAPONS (2)        ,31.0,28.0,31.0,22.0,24.0,52.0,68.0,54.0,80.0,85.0,65.0,78.0,87.0,57.0,64.0,59.0
375,69,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,168.0,155.0,64.0,50.0,45.0,85.0,95.0,197.0,149.0,102.0,79.0,75.0,57.0,55.0,79.0,73.0
376,69,OTHER FELONIES (4),143.0,134.0,201.0,180.0,117.0,163.0,150.0,134.0,114.0,131.0,101.0,121.0,134.0,147.0,173.0,198.0
377,69,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,567.0,527.0,454.0,388.0,406.0,535.0,558.0,663.0,613.0,540.0,449.0,542.0,525.0,456.0,608.0,538.0
378,70,FELONY POSSESSION STOLEN PROPERTY            ,22.0,31.0,37.0,23.0,21.0,9.0,14.0,20.0,24.0,17.0,19.0,20.0,14.0,13.0,15.0,11.0
379,70,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,119.0,118.0,189.0,143.0,270.0,175.0,226.0,251.0,244.0,205.0,165.0,125.0,95.0,113.0,188.0,211.0
380,70,ARSON                                 ,25.0,28.0,17.0,25.0,27.0,24.0,12.0,18.0,21.0,18.0,21.0,19.0,18.0,18.0,8.0,15.0
381,70,FELONY SEX CRIMES (3),39.0,36.0,27.0,29.0,21.0,42.0,36.0,30.0,22.0,19.0,19.0,27.0,33.0,24.0,19.0,17.0
382,70,FELONY DANGEROUS DRUGS  (1),358.0,327.0,294.0,233.0,351.0,479.0,452.0,449.0,277.0,258.0,263.0,303.0,305.0,233.0,138.0,143.0
383,70,FELONY DANGEROUS WEAPONS (2)        ,41.0,64.0,39.0,40.0,33.0,38.0,70.0,84.0,92.0,111.0,94.0,80.0,68.0,56.0,63.0,59.0
384,70,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,176.0,142.0,63.0,54.0,80.0,109.0,132.0,214.0,250.0,192.0,172.0,136.0,96.0,103.0,132.0,155.0
385,70,OTHER FELONIES (4),138.0,195.0,301.0,311.0,235.0,241.0,261.0,286.0,256.0,261.0,225.0,263.0,223.0,294.0,351.0,334.0
386,70,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,918.0,941.0,967.0,858.0,1038.0,1117.0,1203.0,1352.0,1186.0,1081.0,978.0,973.0,852.0,854.0,914.0,945.0
387,71,FELONY POSSESSION STOLEN PROPERTY            ,16.0,22.0,16.0,13.0,13.0,15.0,12.0,15.0,12.0,12.0,8.0,16.0,20.0,9.0,14.0,13.0
388,71,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,100.0,118.0,87.0,106.0,189.0,181.0,148.0,225.0,122.0,163.0,139.0,163.0,148.0,132.0,191.0,177.0
389,71,ARSON                                 ,33.0,31.0,27.0,29.0,28.0,37.0,29.0,20.0,15.0,20.0,19.0,16.0,23.0,11.0,13.0,13.0
390,71,FELONY SEX CRIMES (3),43.0,23.0,26.0,17.0,23.0,12.0,10.0,19.0,9.0,15.0,14.0,21.0,24.0,13.0,18.0,12.0
391,71,FELONY DANGEROUS DRUGS  (1),345.0,277.0,230.0,130.0,219.0,309.0,368.0,348.0,198.0,181.0,186.0,193.0,183.0,166.0,132.0,90.0
392,71,FELONY DANGEROUS WEAPONS (2)        ,69.0,71.0,46.0,41.0,50.0,70.0,81.0,84.0,63.0,110.0,140.0,90.0,71.0,54.0,55.0,63.0
393,71,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,241.0,292.0,233.0,136.0,150.0,98.0,112.0,95.0,125.0,98.0,111.0,78.0,67.0,109.0,103.0,140.0
394,71,OTHER FELONIES (4),274.0,237.0,332.0,202.0,218.0,172.0,170.0,173.0,192.0,199.0,182.0,183.0,223.0,226.0,242.0,251.0
395,71,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1121.0,1071.0,997.0,674.0,890.0,894.0,930.0,979.0,736.0,798.0,799.0,760.0,759.0,720.0,768.0,759.0
396,72,FELONY POSSESSION STOLEN PROPERTY            ,5.0,10.0,17.0,11.0,4.0,6.0,8.0,5.0,9.0,1.0,6.0,2.0,1.0,2.0,11.0,5.0
397,72,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,50.0,59.0,63.0,94.0,125.0,109.0,164.0,195.0,166.0,121.0,153.0,124.0,113.0,91.0,63.0,59.0
398,72,ARSON                                 ,40.0,39.0,37.0,23.0,20.0,38.0,22.0,13.0,30.0,9.0,18.0,14.0,16.0,9.0,5.0,4.0
399,72,FELONY SEX CRIMES (3),28.0,29.0,16.0,17.0,8.0,9.0,11.0,12.0,11.0,9.0,7.0,14.0,18.0,16.0,22.0,10.0
400,72,FELONY DANGEROUS DRUGS  (1),652.0,487.0,273.0,221.0,272.0,294.0,299.0,208.0,330.0,289.0,228.0,166.0,120.0,139.0,123.0,102.0
401,72,FELONY DANGEROUS WEAPONS (2)        ,25.0,20.0,15.0,27.0,14.0,17.0,7.0,23.0,23.0,51.0,59.0,35.0,21.0,25.0,56.0,71.0
402,72,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,110.0,132.0,178.0,124.0,85.0,72.0,86.0,47.0,92.0,64.0,84.0,92.0,79.0,95.0,114.0,171.0
403,72,OTHER FELONIES (4),122.0,173.0,183.0,158.0,154.0,133.0,125.0,124.0,146.0,144.0,157.0,142.0,154.0,152.0,138.0,165.0
404,72,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1032.0,949.0,782.0,675.0,682.0,678.0,722.0,627.0,807.0,688.0,712.0,589.0,522.0,529.0,532.0,587.0
405,73,FELONY POSSESSION STOLEN PROPERTY            ,93.0,89.0,53.0,27.0,41.0,30.0,29.0,23.0,13.0,17.0,17.0,5.0,12.0,8.0,43.0,41.0
406,73,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,66.0,54.0,50.0,96.0,164.0,174.0,148.0,121.0,183.0,133.0,146.0,202.0,335.0,206.0,145.0,217.0
407,73,ARSON                                 ,48.0,43.0,39.0,35.0,39.0,42.0,47.0,59.0,35.0,44.0,43.0,36.0,39.0,28.0,35.0,19.0
408,73,FELONY SEX CRIMES (3),51.0,42.0,35.0,25.0,42.0,28.0,27.0,23.0,27.0,20.0,30.0,21.0,46.0,24.0,26.0,23.0
409,73,FELONY DANGEROUS DRUGS  (1),605.0,509.0,472.0,354.0,479.0,739.0,702.0,813.0,697.0,687.0,788.0,829.0,589.0,454.0,489.0,402.0
410,73,FELONY DANGEROUS WEAPONS (2)        ,126.0,174.0,102.0,94.0,98.0,165.0,181.0,243.0,197.0,199.0,164.0,179.0,256.0,311.0,308.0,351.0
411,73,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,182.0,246.0,177.0,194.0,202.0,191.0,157.0,172.0,180.0,180.0,165.0,189.0,238.0,159.0,215.0,205.0
412,73,OTHER FELONIES (4),382.0,395.0,433.0,415.0,382.0,333.0,291.0,338.0,366.0,398.0,393.0,459.0,478.0,545.0,538.0,501.0
413,73,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1553.0,1552.0,1361.0,1240.0,1447.0,1702.0,1582.0,1792.0,1698.0,1678.0,1746.0,1920.0,1993.0,1735.0,1799.0,1759.0
414,75,FELONY POSSESSION STOLEN PROPERTY            ,103.0,109.0,78.0,82.0,74.0,113.0,79.0,66.0,57.0,53.0,36.0,41.0,18.0,23.0,44.0,51.0
415,75,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,79.0,148.0,257.0,294.0,326.0,309.0,365.0,363.0,295.0,350.0,291.0,330.0,264.0,264.0,312.0,326.0
416,75,ARSON                                 ,147.0,143.0,113.0,87.0,76.0,73.0,65.0,66.0,98.0,69.0,72.0,54.0,49.0,72.0,53.0,52.0
417,75,FELONY SEX CRIMES (3),96.0,73.0,61.0,45.0,94.0,64.0,50.0,37.0,30.0,41.0,43.0,56.0,58.0,35.0,32.0,26.0
418,75,FELONY DANGEROUS DRUGS  (1),1440.0,1270.0,870.0,673.0,871.0,1113.0,1089.0,1217.0,1059.0,833.0,767.0,846.0,787.0,735.0,603.0,650.0
419,75,FELONY DANGEROUS WEAPONS (2)        ,170.0,154.0,178.0,144.0,149.0,202.0,209.0,180.0,162.0,221.0,241.0,270.0,318.0,292.0,291.0,379.0
420,75,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,549.0,501.0,317.0,232.0,279.0,277.0,179.0,197.0,252.0,211.0,175.0,191.0,273.0,363.0,388.0,277.0
421,75,OTHER FELONIES (4),546.0,628.0,700.0,688.0,639.0,625.0,528.0,564.0,573.0,702.0,645.0,783.0,781.0,729.0,761.0,672.0
422,75,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,3130.0,3026.0,2574.0,2245.0,2508.0,2776.0,2564.0,2690.0,2526.0,2480.0,2270.0,2571.0,2548.0,2513.0,2484.0,2433.0
423,76,FELONY POSSESSION STOLEN PROPERTY            ,14.0,12.0,15.0,21.0,10.0,11.0,6.0,5.0,9.0,0.0,0.0,4.0,1.0,2.0,18.0,8.0
424,76,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,11.0,18.0,19.0,34.0,56.0,52.0,78.0,74.0,57.0,50.0,57.0,49.0,48.0,43.0,46.0,57.0
425,76,ARSON                                 ,13.0,19.0,12.0,12.0,18.0,13.0,15.0,11.0,18.0,10.0,10.0,17.0,12.0,11.0,16.0,9.0
426,76,FELONY SEX CRIMES (3),8.0,16.0,8.0,2.0,7.0,4.0,2.0,6.0,3.0,4.0,6.0,2.0,6.0,7.0,2.0,5.0
427,76,FELONY DANGEROUS DRUGS  (1),208.0,228.0,188.0,163.0,210.0,294.0,308.0,268.0,250.0,208.0,181.0,139.0,174.0,135.0,104.0,69.0
428,76,FELONY DANGEROUS WEAPONS (2)        ,26.0,14.0,5.0,8.0,12.0,8.0,12.0,19.0,20.0,33.0,16.0,17.0,15.0,11.0,18.0,26.0
429,76,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,59.0,49.0,31.0,33.0,36.0,21.0,36.0,15.0,17.0,17.0,9.0,15.0,22.0,33.0,38.0,42.0
430,76,OTHER FELONIES (4),72.0,84.0,94.0,108.0,104.0,75.0,61.0,67.0,72.0,76.0,56.0,62.0,79.0,73.0,77.0,67.0
431,76,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,411.0,440.0,372.0,381.0,453.0,478.0,518.0,465.0,446.0,398.0,335.0,305.0,357.0,315.0,319.0,283.0
432,77,FELONY POSSESSION STOLEN PROPERTY            ,40.0,58.0,36.0,39.0,32.0,22.0,23.0,22.0,21.0,15.0,21.0,29.0,17.0,12.0,23.0,18.0
433,77,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,72.0,72.0,126.0,134.0,203.0,250.0,230.0,204.0,208.0,96.0,97.0,94.0,105.0,117.0,109.0,132.0
434,77,ARSON                                 ,39.0,38.0,27.0,24.0,27.0,35.0,27.0,23.0,27.0,14.0,21.0,16.0,9.0,20.0,17.0,12.0
435,77,FELONY SEX CRIMES (3),39.0,33.0,29.0,18.0,16.0,14.0,19.0,18.0,17.0,12.0,16.0,20.0,34.0,14.0,16.0,12.0
436,77,FELONY DANGEROUS DRUGS  (1),642.0,561.0,406.0,392.0,374.0,628.0,888.0,906.0,798.0,635.0,505.0,531.0,387.0,275.0,311.0,183.0
437,77,FELONY DANGEROUS WEAPONS (2)        ,137.0,145.0,146.0,100.0,104.0,140.0,122.0,127.0,114.0,121.0,99.0,129.0,98.0,93.0,96.0,79.0
438,77,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,187.0,281.0,177.0,170.0,147.0,138.0,112.0,142.0,88.0,83.0,134.0,158.0,199.0,178.0,215.0,208.0
439,77,OTHER FELONIES (4),319.0,328.0,306.0,281.0,194.0,243.0,196.0,202.0,201.0,253.0,210.0,244.0,253.0,299.0,300.0,280.0
440,77,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1475.0,1516.0,1253.0,1158.0,1097.0,1470.0,1617.0,1644.0,1474.0,1229.0,1103.0,1221.0,1102.0,1008.0,1087.0,924.0
441,78,FELONY POSSESSION STOLEN PROPERTY            ,4.0,1.0,3.0,1.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,1.0,4.0,3.0,21.0,5.0
442,78,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,20.0,36.0,31.0,32.0,96.0,122.0,99.0,64.0,78.0,53.0,71.0,71.0,80.0,77.0,82.0,87.0
443,78,ARSON                                 ,18.0,11.0,8.0,12.0,5.0,12.0,8.0,9.0,15.0,7.0,8.0,5.0,7.0,3.0,6.0,3.0
444,78,FELONY SEX CRIMES (3),13.0,7.0,2.0,9.0,6.0,3.0,3.0,6.0,4.0,5.0,11.0,6.0,7.0,2.0,4.0,4.0
445,78,FELONY DANGEROUS DRUGS  (1),99.0,64.0,56.0,36.0,72.0,123.0,135.0,109.0,145.0,108.0,70.0,61.0,53.0,66.0,43.0,54.0
446,78,FELONY DANGEROUS WEAPONS (2)        ,7.0,5.0,3.0,2.0,11.0,12.0,15.0,8.0,9.0,13.0,8.0,8.0,5.0,19.0,29.0,33.0
447,78,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,97.0,135.0,24.0,24.0,27.0,36.0,33.0,30.0,29.0,19.0,27.0,19.0,20.0,27.0,33.0,44.0
448,78,OTHER FELONIES (4),69.0,55.0,53.0,47.0,48.0,47.0,50.0,51.0,60.0,51.0,43.0,35.0,48.0,57.0,54.0,53.0
449,78,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,327.0,314.0,180.0,163.0,270.0,359.0,346.0,282.0,344.0,261.0,241.0,206.0,224.0,254.0,272.0,283.0
450,79,FELONY POSSESSION STOLEN PROPERTY            ,48.0,51.0,35.0,35.0,31.0,28.0,20.0,23.0,17.0,14.0,10.0,20.0,13.0,10.0,35.0,23.0
451,79,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,98.0,79.0,84.0,81.0,147.0,177.0,118.0,159.0,147.0,84.0,97.0,105.0,133.0,142.0,122.0,166.0
452,79,ARSON                                 ,65.0,66.0,43.0,40.0,56.0,56.0,34.0,25.0,33.0,28.0,33.0,35.0,30.0,26.0,18.0,11.0
453,79,FELONY SEX CRIMES (3),42.0,53.0,27.0,31.0,29.0,20.0,26.0,26.0,18.0,13.0,22.0,19.0,36.0,19.0,14.0,19.0
454,79,FELONY DANGEROUS DRUGS  (1),739.0,733.0,689.0,374.0,387.0,572.0,742.0,768.0,782.0,714.0,484.0,442.0,384.0,470.0,353.0,270.0
455,79,FELONY DANGEROUS WEAPONS (2)        ,89.0,94.0,93.0,99.0,78.0,119.0,89.0,130.0,102.0,115.0,106.0,122.0,122.0,149.0,113.0,115.0
456,79,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,164.0,321.0,136.0,44.0,76.0,70.0,74.0,83.0,97.0,103.0,119.0,138.0,119.0,155.0,170.0,161.0
457,79,OTHER FELONIES (4),464.0,400.0,414.0,366.0,312.0,339.0,296.0,301.0,392.0,357.0,375.0,313.0,324.0,328.0,329.0,288.0
458,79,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1709.0,1797.0,1521.0,1070.0,1116.0,1381.0,1399.0,1515.0,1588.0,1428.0,1246.0,1194.0,1161.0,1299.0,1154.0,1053.0
